Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1998,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,3,,ivory carvings,,P,I
1998,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ivory carvings,,T,I
1998,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,7,,ivory carvings,,,I
1998,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,5,,ivory carvings,,,W
1998,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,3,,ivory pieces,,,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,MW,6,,ivory pieces,,P,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,BW,,30,,ivory pieces,,S,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,CM,,30,,ivory pieces,,S,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,KE,,30,,ivory pieces,,S,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,MW,,30,,ivory pieces,,S,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,MZ,,30,,ivory pieces,,S,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,UG,,30,,ivory pieces,,S,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,ZM,,30,,ivory pieces,,S,W
1998,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,ZW,,30,,ivory pieces,,S,W
1999,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CM,,2,,ivory carvings,,P,W
1999,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,ZA,,6,,ivory carvings,,P,O
1999,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,XX,,10,ivory carvings,,T,O
1999,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,ZA,XX,,1,ivory carvings,,P,O
1999,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,ZA,XX,1,,ivory pieces,,P,O
1999,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,AO,,1,,ivory pieces,,,I
1999,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CM,,3,,ivory carvings,,T,I
1999,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZW,,4,,ivory carvings,,,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,4,ivory carvings,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,1,55,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CF,,1,,ivory carvings,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,67,3,ivory carvings,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,,2,ivory pieces,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,23,,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZA,,5,,ivory carvings,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,,,4,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,17,17,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,,1,ivory pieces,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DZ,TD,,,1,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,EG,MW,,,23,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,KE,,2,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CM,,3,,ivory carvings,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,,12.818,ivory carvings,kg,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,,2,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,4,ivory carvings,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,24,ivory carvings,,T,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,ivory carvings,,T,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,2,,ivory carvings,,,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,1,,ivory carvings,sets,,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IE,MW,,,20,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CF,,,7,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,KE,UG,,10,ivory carvings,kg,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LB,CM,,,16,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LK,MW,,,53,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LU,ZA,,1,,ivory carvings,,P,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LY,MW,,,1,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MU,MW,,,18,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,TD,XX,,4,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,XX,,1,ivory pieces,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,13,ivory carvings,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,3,6,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,3,ivory pieces,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,AO,,20,,ivory pieces,,,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,CD,,1,,ivory pieces,,,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,MZ,,8,,ivory pieces,,,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RO,CF,,,1,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SE,UG,,21,,ivory carvings,,,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,XX,15,,ivory carvings,,,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,,26,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,148,,ivory carvings,,T,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TD,XX,10,,ivory carvings,,T,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,2,,ivory carvings,,,U
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,1,ivory carvings,,P,O
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,4,,ivory carvings,,,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,2,,ivory pieces,,,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,100,ivory scraps,,S,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,10,,ivory carvings,,P,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,10,,ivory carvings,,T,I
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,5,,ivory carvings,,,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VN,MW,,,10,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,KE,,,1,ivory carvings,,P,W
1999,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,CM,,,26,ivory carvings,,P,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZW,,,5,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,,11,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,1,ivory carvings,sets,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,35,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZW,,,7,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,,15,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,17,,ivory carvings,,,U
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZW,,,16,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,6,,ivory carvings,,P,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,5,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CY,ZW,,,2,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,ZW,,,1,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,2,,ivory carvings,,P,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,20,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,,,16,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,14,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,1,,ivory carvings,,H,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,16,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,1,ivory carvings,sets,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,51,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,ZW,,,3,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ID,ZW,,,1,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IE,ZW,,,1,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,ZW,,,3,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,,24,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZW,,2,3,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KE,ZW,,,5,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KP,MW,,,16,ivory carvings,,P,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,,5,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZW,,,1,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,ZW,,,7,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZW,,,2,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZW,,,14,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,9,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,ZW,,,6,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SI,ZW,,,2,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TH,ZW,,,3,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,ZW,,,18,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UM,ZW,,,1,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,750,ivory carvings,g,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,2,ivory carvings,sets,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,6,,ivory carvings,,P,I
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,205,ivory carvings,,T,W
1999,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,,33,ivory carvings,,T,W
1999,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,4,,ivory pieces,,T,I
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,ZA,XX,,148,ivory carvings,,P,O
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CM,XX,9,,ivory carvings,,P,O
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,XX,,1,ivory carvings,sets,P,O
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,XX,,47,ivory carvings,,P,O
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,XX,,30,ivory carvings,,T,O
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,XX,,1,ivory carvings,,P,O
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,XX,1,,ivory carvings,,T,I
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZM,XX,3,,ivory carvings,,P,I
2000,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZM,XX,11,,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,KE,,1,,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,KE,,9,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,4,ivory carvings,sets,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,14,7,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,1,ivory pieces,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,9,,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZA,ZM,42,32,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZA,ZM,,9,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,,,2,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,,1,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,1,,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,EG,CF,,,7,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CF,,,42,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,KE,,,10,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,7,,ivory carvings,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,TZ,,2,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,8,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,14,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,8,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,ivory pieces,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZM,,1,,ivory carvings,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CF,,,2,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,KE,,,1,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,BW,,1.2,ivory pieces,kg,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,BW,,6,ivory pieces,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,CG,,64,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,,,4,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,3,,ivory pieces,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,TD,XX,4,,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZA,NA,,45,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZA,,,1,ivory carvings,sets,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,1,ivory carvings,sets,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,4,ivory carvings,sets,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,12,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,1,,ivory carvings,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,5,,ivory pieces,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZA,XX,,2,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZA,,,2,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,MZ,,17,,ivory pieces,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CF,,43,,ivory carvings,,T,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,1,,ivory carvings,,P,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CM,,26,,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,MW,XX,1,,ivory carvings,,P,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,CD,,1,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,CD,,2,ivory pieces,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,XX,8,,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,ZW,1,,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,2,,ivory carvings,,P,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,1,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,71,62,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,17,,ivory carvings,,T,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,2,,ivory pieces,,P,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,ivory pieces,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,1,,ivory carvings,,P,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,15,,ivory carvings,,P,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,27,,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,12,,ivory carvings,,T,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ivory pieces,,P,I
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZW,,,3,ivory pieces,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,ZW,,,6,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,,1,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,,2,ivory pieces,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,10,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZW,,,20,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,ZW,,,3,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,ZW,,,1,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,4,,ivory carvings,,P,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZW,,,1,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CL,ZW,,,2,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,2,,ivory carvings,,P,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,200,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,,7,ivory pieces,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CY,ZW,,2,,ivory carvings,,P,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CY,ZW,,,4,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,4.3,ivory carvings,kg,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,4,,ivory carvings,,P,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,16,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,1,,ivory pieces,,P,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,4,ivory pieces,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,,,1,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,50,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,2,ivory pieces,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,36,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,13,ivory carvings,,P,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,31,ivory carvings,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,2,ivory pieces,,T,W
2000,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GR,ZW,,,1,ivory carvings,,T,W
